23590:1239,17,302,654,76,616,58,8,866,84
8422:80928,80928,80928,80928,80928,80928,80928,80928,80928,17
9011:616,289,354,239,2021,223,526,800,6457,24323
726:10640,4712,4712,2634,4712,17,429,12090,76,26360
24171:2743,12223,17,302,564,650,654,616,58,361
42320:87,2743,2743,2743,17,182,302,650,1245,654
20908:7037,1913,8349,8349,361,76,17,866,6387,2139
11390:3448,14750,8349,17,76,302,654,224,84,564
34843:3448,17,302,654,76,616,58,8,866,84
10337:65,518,861,3234,1762,3,429,1287,3730,6793
17109:4541,754,17,654,302,58,616,29,76,285
51353:103876,754,17,302,654,76,616,58,8,866
26125:37042,12332,17527,297,12734,8167,4575,25910,986,1326
10550:10039,30472,239,19871,211,28926,8660,27179,37042,27179
14368:559,17,29,289,236,5575,892,596,194,1549
3974:2303,34902,34902,34902,34902,34902,34902,34902,34902,34902
24246:71254,33323,33323,113889,40715,62909,65086,17,302,654
34508:18678,17,302,654,76,616,58,8,866,84
1449:616,29,1102,239,554,1462,5575,1499,891,813
16448:57151,88261,88261,12843,88261,88261,23553,88261,1231,88261
375:559,84,138,361,861,101,239,15,3234,1001
318:56465,4671,471,1958,1958,1239,1239,10687,10687,511
36558:11980,17,46018,55668,2869,80987,121636,5614,21682,83067
22883:12253,64220,64220,64220,1463,17,302,654,76,616
5965:22059,48210,23055,72127,64220,23055,23055,5567,22059,94
28755:3107,7831,7859,3599,44318,34747,7426,44318,56254,15886
44272:82766,82766,17,302,654,76,616,58,8,866
15100:1743,10611,167,167,1743,167,1743,17,18083,84
10660:356,1913,289,239,1550,1960,6916,1803,103798,10071
3101:394,239,2669,1499,14750,2013,2447,534,2944,19059
6675:2013,2013,2013,2013,17,302,654,76,616,58
23735:9101,25662,71941,3241,97423,95656,100,72843,23576,65260
31204:15337,730,840,11612,2139,2265,1790,54932,98473,40
10881:15337,17,182,302,650,1245,654,616,29,58
46320:17527,719,76,2139,89802,1119,6732,301,58107,574
16599:616,17527,17527,17,302,58,654,76,224,84
5461:48453,17,302,654,76,616,58,8,866,84
21732:96115,95482,28532,57550,8642,61920,33919,18959,17,302
25474:2379,81,226,70,17,1884,6545,76,3423,2967
11675:2318,2139,873,4292,11834,11670,5545,2833,1987,7838
32297:9051,92537,11834,92537,92537,94755,33572,97817,347,670
32009:238,49858,236,29,44361,17,654,483,9703,31038
15681:518,1389,9617,2937,58934,646,58934,58934,1389,1389
50533:62656,1389,17,302,654,76,616,58,8,866
25121:116,84,17,3234,1499,3730,3234,3234,3730,58
28995:43133,49217,49217,12223,17,302,564,650,654,58
10208:10710,402,23694,107637,68512,7101,530,31164,51681,73
1129:3375,361,866,931,6491,7774,999,6247,239,1342
10134:899,2021,1164,30062,535,508,16208,11070,1164,867
2162:2012,9417,32748,6097,20451,20451,32748,32748,7426,3599
16144:2139,931,13512,15,4396,3354,704,2139,9621,9621
24152:7769,931,7769,36074,2953,47133,29,17146,302,736
12032:15413,34499,78687,2148,41013,4986,27218,1468,8,49643
4813:2307,6304,4639,4639,4639,4639,4639,4639,81,7211
2363:289,97,4813,3730,1180,43133,813,9245,3146,17891
6122:29,1023,3730,1180,4364,1473,4318,53630,53630,4137
8853:1295,78465,51979,78465,78465,78465,78465,78465,15423,1693
38861:1099,33333,61430,22280,13512,113483,72881,17,302,654
11815:24308,11325,1099,11325,24308,85508,109280,46213,7237,6371
1489:1401,1401,25178,61057,122744,110514,46399,106848,112039,70759
34801:97827,17,302,654,76,616,58,8,866,84
23376:100733,100733,100733,17,302,654,76,616,58,8
8372:100733,43037,59582,62270,40273,89362,8611,105630,17,302
7449:44495,2125,2125,100733,100733,616,58,650,3234,17
4322:52075,110604,2125,110604,1352,18326,4755,17,1527,3107
39141:11376,8697,17,30844,245,70,947,71530,5791,2302
26642:40802,62258,90887,40314,91591,90147,36072,73773,86958,17
19272:65,6793,19532,19532,19532,19532,19532,19532,19532,17
12416:86781,17558,10153,42701,8710,239,7184,17078,11604,1200
49266:16080,86781,17,302,654,76,616,58,8,866
30634:86781,17,302,654,76,616,58,8,866,84
21601:30605,2068,9237,9237,9237,5145,35494,1991,245,55375
8041:6,76,239,3234,449,3730,2433,3704,8881,70332
28821:17908,15486,34090,80232,49520,13566,114276,100830,46722,76022
14001:17908,13791,73121,2060,2060,13791,13791,13791,3704,3704
4281:285,17,861,5575,3730,32,3448,1462,1982,120
55882:121137,17,302,654,76,616,58,8,866,84
16931:1109,17,861,138,162,289,483,394,364,1624
5847:394,17,302,654,76,616,58,8,866,84
36787:1023,394,394,17,302,654,76,616,58,8
20710:1205,116,56465,1168,42057,1205,25855,1168,1205,1091
6588:2665,1205,1205,62460,2665,2665,2665,2665,10009,10009
42878:1913,361,76,17,866,6387,2139,2848,500,22614
14381:7422,1913,17,302,654,76,616,58,8,866
23114:986,7585,7585,7585,7585,7585,7585,7585,7585,7585
20128:59031,17974,91161,91161,76,17,138,3288,77407,302
30813:45,1790,45,17,302,654,155,616,58,8
9605:122141,17,302,654,76,616,58,8,866,84
9296:29,239,596,449,931,3730,7806,28926,120,1218
43593:840,14593,17,302,654,76,616,58,8,866
26663:332,616,591,302,1357,52552,2168,17,917,76
1955:10892,970,5117,65,10536,1195,970,970,970,970
30422:5557,2024,5117,17,76,58,866,650,302,361
32167:427,2739,17,3476,16431,302,70,29,2548,654
4251:179,34139,34139,34139,34139,34139,34139,34139,34139,34139
3507:2200,14960,37085,37085,17,302,327,736,654,76
2796:5093,37085,37085,33431,109920,116862,33966,31503,32165,123308
945:302,3348,1239,892,289,239,861,5753,5753,26376
2713:1951,813,999,1109,14768,7943,8095,7943,7943,342
22339:1342,76,1359,518,17526,3375,28139,19863,17,782
12797:3702,398,1905,14964,11247,13684,534,18564,1684,398
6219:34129,34129,398,398,34129,4755,3107,1527,2880,1352
28691:1847,44514,44514,1357,654,4008,616,302,2618,7211
11478:39042,35249,35249,39042,39042,35249,39042,36521,67314,25267
28072:45287,38545,45287,45287,45287,6901,76,5357,79797,78243
36975:37332,67812,23161,76076,121393,108454,105844,79657,20498,64341
156:7029,18876,15141,97703,8095,14833,34789,356,239,34789
42192:45,12386,17,302,654,76,616,58,8,866
41308:73531,17,302,654,76,616,58,8,866,84
2061:20952,9341,9341,9341,20952,20952,9341,20952,5215,18966
11075:120482,120482,120482,64255,120482,17427,120482,56386,120482,13380
21008:100478,100478,17,27225,17,302,654,76,616,58
27962:100478,17,302,654,76,616,58,8,866,84
51966:106174,17,302,654,76,616,58,8,866,84
446:1455,899,24323,2563,65633,1033,6793,2447,2447,787
310:18062,29,33103,33103,9142,18062,33103,33103,33103,33103
12151:11762,39219,5302,7806,33103,39219,39219,17,226,76
29520:28926,3423,17,780,2241,262,76,3137,986,500
24191:1127,79143,28926,79143,79143,79143,79143,28926,22519,63057
10791:11582,17,302,654,76,616,58,8,866,84
34702:23980,302,76,289,101,205,112800,72974,17,429
37316:3229,38234,7273,1446,117176,14940,2579,65336,22,96899
6842:508,29310,3229,98083,98083,98083,98083,98083,17,302
3081:26821,28651,29310,3561,28651,16833,16833,3561,30056,28651
12842:8860,2582,7426,9783,1023,106554,106554,106554,106554,76
22406:5111,7426,840,17,8069,76,1752,61,13049,986
8504:5214,87163,3484,5150,26642,97502,453,87163,54962,42089
6709:26741,3915,40740,52443,65139,69859,4320,103305,3817,18994
12037:17,654,162,289,32,1180,6759,690,1462,43133
27447:3033,3033,3033,3033,3033,3033,9054,1397,2510,5975
16340:899,6450,654,2268,1205,3137,112797,112797,112797,6450
18041:3137,7021,8111,226,120702,4277,40165,19166,67394,63790
28184:95679,378,41382,17,302,654,76,616,58,8
4439:4919,29,1102,289,239,94,1140,596,891,1344
49003:4413,56465,17,302,654,76,616,58,8,866
11181:1217,1102,29,4174,787,358,3,4210,7624,333
10973:58,32,1344,239,4542,2153,1340,76700,76700,76700
36439:546,7132,17781,60438,60438,60438,866,17,302,76
20606:26472,26472,17,302,654,76,616,58,8,866
9149:10762,108157,50100,31469,35640,2318,102108,83258,6774,2873
1382:2200,654,899,84,873,8191,1412,14960,77684,10616
30548:15641,15641,17,302,654,76,616,58,8,866
21537:10259,6849,17,302,654,58,29,616,239,322
29271:2008,30062,2194,3484,813,1164,2097,7031,1003,96255
25425:32,698,76,302,17,654,1069,2139,361,4268
2848:1217,29,289,162,859,1239,361,32,4181,1535
17723:1758,19668,19668,17,302,654,76,616,58,8
41512:105,17,34302,81,787,5655,9106,2008,30700,273
34862:58821,58821,58821,91233,28044,17,302,654,76,616
3021:974,25564,36268,974,974,9045,4481,17,1957,22
160:974,974,3676,9345,23766,6463,62957,58630,53757,1099
22565:4541,1444,974,17,654,302,58,616,29,76
18861:17,1089,7010,3730,68952,68952,26093,1243,4772,68952
19899:1730,1730,1730,3568,890,4743,2139,40,17,76
9068:90356,90356,18381,1730,1410,118649,8007,1102,17,17
17735:9914,113202,58101,21587,19908,6125,24432,101728,22975,39774
12759:11070,1326,9979,85560,2025,96886,96886,76,40,564
906:138,859,10039,56465,29468,17855,5495,5495,24798,1218
50792:10433,7806,17,302,654,76,616,58,8,866
12559:2162,1119,239,91539,13625,450,13625,450,1119,450
7888:11,302,861,15,5702,4210,1550,4171,7959,1876
21094:75233,2024,7738,52793,57572,116451,34810,114774,2534,43005
12703:79271,79271,17,302,654,76,616,58,8,866
27711:40391,40391,40391,40391,63230,110937,77158,109635,93149,119288
8222:29,289,239,29,654,616,84,866,354,1102
22994:2068,3824,103766,18125,26168,790,46529,47940,418,75963
5219:999,8,17,84,302,616,654,1102,58,289
12340:3229,13585,18116,1402,999,3229,101336,101336,7273,78293
19832:790,24141,76168,25062,25062,25062,21813,10408,27905,13476
1329:1254,76168,17,302,654,76,616,58,8,866
22463:55840,17,302,654,76,616,58,8,866,84
18534:31544,116009,116009,116009,116009,116009,31544,116009,116009,83828
23878:28923,28923,12223,17,302,564,650,654,616,58
10584:18239,70257,18239,70257,70257,18239,70257,70257,70257,18239
4188:2338,1180,46432,46432,46432,46432,46432,46432,14665,46432
8343:1550,931,6491,239,5402,4398,508,3141,1508,5402
32585:114,17,74124,24861,69952,92539,74081,302,32433,30385
1627:19442,28248,28248,2872,2872,1023,1023,46330,46330,46330
2574:8392,42989,862,311,36218,862,99136,99136,99136,8392
5746:190,120,11715,14750,57548,12612,120,3158,67365,29
30673:16223,66575,18087,21514,7326,45418,557,63391,82752,105578
14947:50894,17402,4486,17,302,654,76,616,58,8
4302:13120,17402,17402,17,302,654,76,616,58,8
21745:30053,17,302,654,76,616,58,8,866,84
20070:138,44997,2168,44997,97136,5517,5517,44997,44997,4181
47753:239,302,654,84,58,866,29,354,616,301
10870:3112,14754,1803,14320,984,14435,41415,25855,14320,14320
4124:58620,2833,8733,79502,8476,1867,1867,1239,22843,13512
21263:28926,13134,1218,119018,70,17,3423,76,986,500
28488:3345,4538,30056,38213,19818,3288,1116,4413,17,15167
11113:47983,17,302,654,76,616,58,8,866,84
30577:9994,9994,9994,9994,9994,28169,4427,40,5287,2677
13310:17727,17727,14989,15560,13568,49842,40848,3241,9354,76855
14266:239,2937,9790,302,654,84,58,866,29,616
18295:46059,10511,10511,463,463,463,9874,46059,46059,46059
28711:84,4398,892,10274,46059,892,17,302,654,8
48401:891,4398,17,302,654,76,616,58,8,866
8274:1764,1218,4398,4398,4398,70,17,76,81,986
34362:1218,6496,56544,87509,94378,21545,39108,68216,14511,5741
40790:9095,14966,20836,21443,120355,87631,7627,16701,32,32411
2270:1970,17659,29547,698,1069,76,77518,38974,1164,40
23396:3915,4842,4842,4842,17,76,508,7006,226,1589
21359:1512,32172,32172,32172,873,873,32172,4842,4842,4842
42077:94276,17,302,654,76,616,58,8,866,84
7438:8445,29,16409,27132,15157,68671,68671,68671,9902,26376
6141:2937,6691,1499,72222,6691,6691,72222,6691,6691,17
43621:5488,5480,5480,168,719,10420,2135,1326,1528,5738
26810:91343,3450,10762,10762,1592,38165,99452,50100,109527,42209
36976:52221,61217,73412,14768,16638,364,245,25254,294,40590
25275:1050,353,103574,103574,1050,1951,185,245,16852,15592
13752:14486,103574,46738,7278,70522,60279,17,302,654,76
38552:76498,17,302,654,76,616,58,8,866,84
11276:239,1023,13684,5605,5605,302,654,84,58,616
28372:1007,106457,106457,106457,106457,1023,59747,533,2139,98868
5539:8662,29,289,861,518,239,1549,596,294,2944
33298:45,1603,17,302,654,616,58,155,8,650
14973:22801,39348,2068,113525,58422,15589,18787,2778,805,5726
11250:102718,7956,223,3142,102718,17,2369,302,58,654
1452:11281,120570,8854,14123,23115,385,89590,100805,9662,885
1978:736,564,32,36012,1218,13122,75621,75621,75621,75621
50922:113958,113958,17,302,654,76,616,58,8,866
11366:113958,17,302,654,76,616,58,8,866,84
32089:5783,5783,168,8860,719,760,463,1400,5738,5480
889:58,162,899,2944,28206,454,7703,6073,119,899
2601:14259,1589,17730,3001,24571,8075,58992,24740,14273,607
6619:15444,16717,6418,105,105,36439,36439,36439,4828,616
1149:102032,573,1749,28926,102032,18788,18788,18788,18788,16717
39216:85162,67825,113591,2703,4879,12808,15220,16144,24329,27693
48850:114106,17,302,654,76,616,58,8,866,84
8437:106811,17,302,654,76,616,58,8,866,84
4551:7911,56465,94,98621,34070,28943,76,17,698,564
15879:4421,44318,2672,4421,44318,8928,1002,76,4513,17
5803:65,29,1102,138,289,861,3,1382,901,891
26261:37332,4173,17,302,654,76,616,58,8,866
1328:899,931,2750,2816,3142,27619,931,931,931,16206
38362:508,1499,1790,87195,8095,17,302,654,84,29
3940:19070,17026,394,3088,650,2691,1693,182,13683,187
47548:470,17,302,654,616,430,58,66338,52556,99388
42393:86966,17,302,654,76,616,58,8,866,84
39158:2715,2715,1002,1784,39878,9469,18370,79923,36640,97325
1748:254,546,1995,1468,2024,2307,311,60639,60639,79829
9216:70,6916,60639,81,17,76,5812,2292,17403,2139
14647:96496,7926,12294,26003,51638,10180,10180,10180,10180,10180
42106:18200,17,4224,138,1451,311,302,698,873,15
1206:14790,49052,45066,3184,3184,49052,3184,13895,1326,2139
26706:117378,117378,117378,117378,3501,17995,81938,56773,2510,96649
1201:65,1822,899,1102,45331,6129,189,45331,45331,1039
9363:30724,8055,72716,1218,30724,30724,30724,30724,70,17
11841:3235,2342,2342,5040,20276,6507,8959,36940,37542,37559
33593:1874,2342,2342,36697,28721,67931,70819,407,95606,15882
37297:55581,55581,45937,17,302,654,76,616,58,8
31911:899,55581,55581,17,182,302,650,1245,654,616
1224:119,3308,3008,4210,1091,21164,7573,690,14173,4542
1199:364,616,58,162,1239,15,780,4828,999,6732
10930:611,6849,17,302,654,76,616,58,8,866
11574:17,483,289,1549,3730,11208,5605,28072,20351,12360
30481:202,28926,5495,28926,3423,17,780,2241,262,76
36178:1102,29,654,239,254,1499,9581,239,361,58
12388:120,68204,13730,18842,17,616,302,58,76,654
7894:50605,94,94,1508,4858,3915,3915,56254,1508,56041
31377:967,327,17,9185,9955,76,616,1644,302,1435
16794:7909,302,162,1549,1089,14173,342,302,17,616
14051:16088,17,302,654,76,616,58,8,866,84
18344:289,4398,394,37099,946,67934,4005,1359,13212,4005
50852:3969,82713,17,302,654,76,616,58,8,866
25897:28926,11772,1342,36583,24132,58617,266,36583,11884,67940
19991:58617,8322,24933,9674,16965,13077,38522,36432,11072,6856
22209:29395,17,302,654,76,616,58,8,866,84
21542:39853,1400,27483,3184,1400,1400,27483,17786,1326,168
10101:111283,111283,111283,17,302,654,76,616,58,8
27137:1499,84611,84611,84611,1499,84611,1499,17,302,654
1604:7059,1190,131,239,86,4249,4697,4542,59913,1475
18477:285,546,199,2423,4697,7984,61168,4522,1273,1091
36754:58,239,32,5117,1794,429,500,1239,2139,66046
18191:7806,22418,17,226,302,138,1462,654,76,84
30496:7806,19440,90996,51078,9423,115075,12384,61084,482,100363
8383:508,44495,1161,9581,9581,44495,8781,654,44495,44495
565:2361,302,17,861,162,289,596,3191,1089,690
6855:2757,866,354,899,101,358,2162,3250,394,2200
41199:13080,866,361,254,67601,120303,21874,224,947,103143
16097:5357,9557,28279,4110,13782,44589,44589,69707,9557,9557
24107:46137,46137,99292,17,302,654,76,616,58,8
2144:16286,3939,1164,22333,6732,2669,63392,63392,1468,63392
32392:56468,56468,17,302,654,76,616,58,8,866
24544:4292,61318,2051,61318,61318,61318,61318,16386,4292,61318
14871:14935,28465,71484,12727,12727,14935,28465,12727,53397,98052
27269:239,32,449,302,654,84,58,866,29,354
21713:239,87195,101482,302,654,84,58,866,29,616
33127:239,17,302,654,76,616,58,8,866,84
11496:5287,78368,3280,78368,78368,239,698,17,787,508
39544:6491,6916,12223,57662,6916,17,302,564,81,650
15267:96404,19841,7935,3654,3730,96404,3654,3654,3654,3654
899:1815,1410,371,654,13116,9172,6157,6957,44318,41204
6015:113941,5264,12469,10852,356,5958,5958,5958,1344,6509
15912:1866,616,289,12681,11026,289,11026,11026,11026,17
3359:5480,72,574,2460,15623,15603,12272,3927,6416,17263
2669:11754,11754,11754,11754,11754,13312,11754,11754,11754,11754
18099:470,7956,1212,3989,17891,93067,17,650,302,58
34386:1986,15560,49842,13568,3241,9354,84550,12655,29228,49499
23221:3588,646,3588,3588,17,302,1245,654,650,84
37875:76346,2284,302,1109,40,564,654,17,302,654
9708:12776,50716,50716,50716,12776,50716,4364,17,119,2966
36142:87711,87711,17,302,654,76,616,58,8,866
27548:2155,2155,11008,5767,122919,26376,38723,34843,1682,7062
28934:121796,17,302,654,76,616,58,8,866,84
11255:1340,10167,4421,26802,23908,44318,13917,68563,4842,3347
2963:1089,361,358,1885,1776,1960,1091,25120,25120,28248
40595:7249,7249,123099,4127,45813,21656,37280,88467,102737,78699
13252:1551,1097,1097,1551,1551,11310,17,2068,7680,18966
1651:1551,17,302,654,76,616,58,8,866,84
35475:1551,17,302,654,76,616,58,8,866,84
622:94,13341,25738,31133,13341,122798,122798,17,76,650
8323:35448,35448,35448,35448,35448,35448,35448,35448,35448,35448
3411:431,564,9536,2338,9536,5702,8308,9536,1693,9536
28528:9536,17,302,654,76,616,58,8,866,84
16523:302,15,239,302,302,302,302,654,84,58
21211:11720,1050,24018,19079,1462,17,24015,4061,616,58
26671:17,1127,1239,1239,302,654,616,58,29,3234
17624:239,378,45,1985,9581,69793,69793,69793,45,302
35534:12223,17,302,564,650,654,616,58,361,866
1786:6491,6303,89622,5739,31797,888,500,698,17,76
40819:10981,60712,51099,52157,10633,27656,533,33550,51660,11681
4701:2460,1206,9417,112971,85005,10687,6097,53453,6097,6097
26857:669,53453,17,302,654,76,616,58,8,866
15338:2646,50724,53453,5738,86461,38736,25669,3081,1081,262
16611:1131,34134,2646,84433,2632,7435,10613,14627,15209,2582
535:17,29,1102,861,289,1089,1140,508,4181,3144
16256:98747,80875,80875,67895,8988,115205,64137,66853,88212,17387
2354:899,4650,12472,19791,4650,8095,8095,8095,2964,239
17011:873,22601,20484,873,20484,931,9653,431,3307,11973
15141:1109,22601,22601,22601,22601,22601,22601,2200,3659,3659
41912:3127,43647,76930,17,302,654,76,616,58,8
23909:138,124,891,1468,564,718,245,2375,20906,12071
27713:3144,4813,67084,4081,17,302,58,84,138,654
2273:37436,95793,95793,95793,95793,95793,95793,719,69078,110174
35049:95793,17,302,654,76,616,58,8,866,84
23451:3728,97945,7280,56695,4833,4833,654,96917,17,354
9536:1140,301,138,1239,4816,1023,357,2268,3730,1561
7729:591,861,25934,1677,33940,15484,112996,18113,18704,2024
22783:8454,2356,38545,8454,105330,8454,105330,8454,76,17
16179:28821,28821,28821,28821,28821,28821,28821,28821,28821,28821
7167:1164,598,598,598,598,598,598,598,598,598
37942:784,103745,1728,1913,2265,17,302,654,76,616
23454:12373,19845,62468,17321,27473,22155,17,302,654,76
16718:22438,53317,34070,2618,2618,21249,21249,3145,3145,53317
37335:21249,17,302,654,76,616,58,8,866,84
43231:1164,76,698,17,866,361,4880,500,1730,2265
11469:53068,6685,6685,6685,6685,6685,710,481,1730,4825
9558:6685,81,986,500,8586,4194,352,2292,2204,75558
27282:84,3234,239,931,4181,1794,4181,3234,47,3234
3970:5581,57731,4398,1109,1109,1109,1109,1109,1109,1109
13895:394,6916,378,94,69799,12223,30998,2032,18892,48593
3278:29,254,1119,1913,239,546,10039,6916,16996,14593
14968:254,361,17,302,654,354,76,84,29,138
33118:1847,254,254,17,302,654,76,616,58,8
34805:394,254,17,302,654,76,616,58,8,866
30264:19320,1023,19320,19320,17,616,302,542,564,327
38772:9581,9581,9581,9581,17,84,518,302,1102,616
27194:2337,39206,39206,39206,17,302,654,76,616,58
20902:98,39206,38213,4538,91614,19818,37834,109695,24715,27028
41903:4686,98,17,302,654,76,616,58,8,866
26778:29,239,3730,2233,776,5111,29,41498,58,84
43536:12586,239,17,302,654,76,616,58,8,866
1792:699,654,138,17,616,1102,899,226,508,749
13941:8066,1784,8066,8066,17,2548,2265,1760,866,1035
36953:53055,1784,17,302,654,76,616,58,8,866
44634:115766,17,302,654,76,616,58,8,866,84
12583:15847,301,1023,931,1462,94,1825,1790,5740,95621
3537:61,708,2470,105,4091,6073,94661,13512,5924,2470
43268:155,2470,2470,2470,2470,2302,1603,902,18819,103
49924:113633,23512,92646,71810,15820,17,1102,2618,302,301
42226:113633,26752,81,17,302,654,76,616,58,8
50284:866,113633,17,302,654,76,616,58,8,866
27565:20351,68204,4701,68204,68204,4701,17,58,236,616
11282:27335,27335,27335,4701,15078,3060,6320,82204,64303,54508
34586:5363,1913,2265,57205,23832,866,361,122846,95894,95347
16484:510,354,7316,239,891,44871,37,510,354,7316
29639:2703,7316,17,302,654,76,616,58,8,866
28290:5263,18607,118913,18607,75611,26625,17,34382,14400,53207
20506:26271,17,302,654,76,616,58,8,866,84
22495:59485,17,302,654,76,616,58,8,866,84
13646:14793,197,27070,4140,7340,2858,11511,28599,93172,93172
12696:101569,101569,27597,33274,3915,56361,63862,63567,429,104353
27196:58,93588,93588,17,101,616,302,289,654,8
17990:356,3249,370,62386,111874,3249,3249,370,3249,2995
14737:3834,3249,10852,10852,10852,302,1744,710,654,20333
14102:84,90947,5711,90947,90947,90947,1102,138,17,302
1625:2068,10039,45005,73509,22533,73509,84,73509,73509,84
24250:33328,33199,54604,55153,138,68145,80558,986,96614,43493
44555:93343,121867,26083,25178,17,302,654,76,616,58
37781:16636,16636,115962,115962,115962,30149,40,39002,76,358
21489:115962,17,302,654,76,616,58,8,866,84
3859:39465,17,58,616,70,5575,508,3730,12834,33476
5229:353,245,10046,1985,10046,10046,10046,10046,10046,10046
52779:6304,245,17,302,654,76,616,58,8,866
32252:12859,96009,14330,1133,568,29929,43191,2046,56742,37496
22038:48257,66253,66253,66253,66253,66253,48257,66253,66253,66253
25775:90278,5471,179,709,27647,392,71487,15705,1471,18522
1089:17567,17185,8461,8461,8461,8461,28129,1412,5167,8461
40799:44385,17,302,654,76,616,58,8,866,84
21258:41848,661,399,10412,24026,2153,44111,1124,352,18669
26230:31209,31209,31209,11653,2463,14990,28389,3095,8783,6901
12194:296,58,518,15337,239,1205,13634,4398,7931,6457
6500:7732,86987,1023,7264,7264,28662,736,39244,3739,7732
15057:58,94,61,2200,3632,239,1499,596,1790,2617
4012:427,18985,32658,18985,633,4958,3768,4967,25749,21507
29689:6846,6846,26272,74885,33396,60594,63742,73520,34540,114883
20689:633,48914,633,66215,633,66215,66215,66215,7990,17
15255:289,591,999,19697,23884,678,3328,2531,14979,99727
810:7407,1534,1822,9581,16461,16461,8259,7407,8781,16461
11351:4940,16188,1790,2318,23488,61076,719,238,398,157
2430:361,76057,1342,20467,31122,52798,2829,76057,16188,16188
18436:79150,79150,79150,17,302,654,76,616,58,8
13235:29,1558,3730,87242,38885,3730,38885,17,58,616
36073:986,1558,10147,205,27204,34919,9950,60820,3,58
12157:116,239,3234,1762,2618,1023,508,449,1499,596
11788:3348,86974,55213,112727,3159,698,866,76,2008,1682
15765:18583,18583,18583,91029,55788,84387,1709,262,3137,82715
38734:61486,17,302,654,76,616,58,8,866,84
50460:61486,110768,82774,89200,110776,23246,71634,102973,327,2139
15776:654,302,1102,861,289,4106,1180,6130,3142,5753
34301:30733,302,8322,24933,9674,16965,13077,6856,38522,36432
45839:30733,17,302,654,76,616,58,8,866,84
48756:29089,17,302,654,76,616,58,8,866,84
13889:84,239,30286,14086,85253,302,654,58,29,866
15343:4394,92995,55903,54576,29161,102560,82626,23791,111382,96855
14083:97210,17,302,654,76,616,58,8,866,84
4125:97210,17,302,654,76,616,58,8,866,84
5402:289,29,17,162,97210,97210,97210,97210,97210,97210
732:3474,654,138,58,899,1102,2937,1140,861,6247
9235:990,2233,138,28926,32,470,470,2899,8200,3081
3402:3632,1001,1342,116033,2957,1001,1180,116033,7096,7428
43725:3632,17,302,654,76,616,58,8,866,84
46316:2642,3632,17,302,654,76,616,58,8,866
304:749,861,29,238,285,1109,394,239,483,1140
1251:999,6608,899,1558,2950,4275,1039,2484,43212,43212
7385:11544,11544,29725,92433,361,119151,6014,52465,54790,110524
25081:118856,40644,40644,84430,46724,24246,31295,16424,2405,17
13322:1102,899,2200,103,8075,2484,7794,1876,11156,84274
10380:394,17,302,8,650,238,430,10561,4542,86903
4476:2582,7426,4394,20615,31774,31774,31774,719,2318,76
23290:18377,25912,25912,75868,27704,30989,8667,6108,1888,73919
5485:239,357,7806,5022,1218,79458,44199,25531,25531,22365
27141:15720,11070,76,111303,119390,53789,114361,99064,81274,101909
17263:3568,10503,24997,28926,3568,10503,3847,3568,1176,1176
16627:20865,6732,38261,38261,81,17,5663,76,13785,2139
31899:9355,46415,2031,1822,84,39174,190,1871,108152,614
33357:302,53021,17,654,29,58,616,84,273,650
16344:24369,24369,38981,32124,2642,984,14754,2153,877,7838
23282:5178,24369,17,302,654,76,616,58,8,866
48701:2981,45898,4201,42747,33483,35849,719,17786,10291,574
11948:2981,17,302,654,76,616,58,8,866,84
46732:25575,225,3789,12090,33251,10348,20223,352,37101,62519
25987:203,13993,25575,22596,17486,10722,8392,42989,3034,62181
21904:6963,62,19110,19357,10610,485,34056,1960,4032,4351
20679:96159,96159,96159,96159,17,302,654,76,616,58
4138:124,70,138,1119,94,1023,891,12133,470,2960
3658:427,29,354,899,239,873,254,2937,3730,103
13612:20517,61090,20351,8746,8746,8746,8746,873,873,167
39563:24323,17,302,654,616,58,8,518,650,29
23565:8725,24323,17,302,654,76,616,58,8,866
29424:2024,17,76,58,866,650,302,361,616,70
29273:11216,15556,47276,13660,28527,2602,4261,1589,76,17
2019:1498,28926,16441,11216,3423,986,17,76,226,780
13599:30286,5542,302,650,71917,30785,17681,2200,97,30898
99:79388,45339,22164,45339,30056,39605,4856,4856,23394,23394
49082:23394,17,302,654,76,616,58,8,866,84
12887:3280,23394,3280,3280,23394,23394,698,787,17,902
2693:24141,67824,67824,67824,67824,67824,67824,67824,67824,67824
9730:10237,67824,17,302,654,76,616,58,8,866
352:23716,8684,33914,23699,23699,42438,42438,42438,36425,36425
1355:90681,90681,90681,90681,90681,17,302,654,76,616
38055:119444,111808,111808,8322,24933,9674,16965,13077,38522,36432
11348:18022,111808,18022,111808,3994,61,10825,2326,49225,2064
12391:669,18022,17,302,654,76,616,58,8,866
21010:27230,790,18022,790,790,418,36085,49539,61123,56715
886:77141,8066,121578,2717,13896,811,17855,2328,16669,12165
44590:8725,77141,17,302,654,76,616,58,8,866
32304:5746,612,77141,36042,1126,17,3549,46917,16675,5604
4031:94042,94042,94042,94042,94042,10769,94042,94,94,94
27992:94,17,302,654,76,616,58,8,866,84
11112:4394,4394,78201,78201,4394,78201,4394,54576,12962,17585
14360:650,2519,2519,2519,2519,2519,564,65154,1053,9249
7480:239,675,2200,1551,14018,1594,14892,302,654,84
3904:2937,1109,5022,2200,1239,6159,4802,211,4697,3081
28269:41574,4697,17,302,654,76,616,58,8,866
