28691:1847,302,2618,654,4008,616,1357,2312,7243,7211
28700:47376,28989,3860,110614,8,17,302,654,76,616
28703:899,38555,1099,1402,49123,2755,13928,1550,25448,114263
28762:23609,29521,32607,92336,1902,21682,12420,16452,19701,26249
28773:17,302,564,650,654,58,616,866,361,736
28793:17,302,654,76,616,58,8,866,84,29
28801:418,302,654,84,58,866,29,616,354,1102
28827:19337,12329,17,8483,94,245,2548,76,65,1002
28858:29049,45415,17,302,654,76,616,58,8,866
28861:118195,17,925,12259,48754,39416,931,1344,24990,78700
28862:88518,398,76,108877,6499,12635,53334,22898,20997,17
28873:64869,17,90191,6678,1069,8404,23797,103826,1164,6191
28876:14955,30978,49965,13392,69190,88134,89915,94923,96102,1744
28885:17,302,654,76,616,58,8,866,84,29
28892:24261,17,302,654,76,616,58,8,866,84
28893:7299,8,17,84,518,199,4502,616,4613,902
28900:8016,81,51044,1402,3323,568,9621,2109,2204,85828
28908:81,7211,986,2241,3423,500,8283,226,2967,140
28940:17,302,654,76,616,58,8,866,84,29
28946:10365,353,17,1703,245,2268,226,10046,8457,673
28973:17,650,302,616,76,58,654,356,564,394
28981:866,17,302,654,76,616,58,8,866,84
28988:28223,17,302,654,76,616,58,8,866,84
28992:42212,17,302,654,76,616,58,8,866,84
28996:1803,17,302,654,76,616,58,8,866,84
29015:17,302,654,58,146,616,224,29,650,76
29029:1213,17,76,26587,650,138,11125,616,322,302
29032:302,654,84,58,866,616,29,354,1102,650
29033:224,17,302,654,76,616,58,8,866,84
29038:58227,1592,30103,10891,67165,33505,10223,30339,924,33833
29045:17,302,58,29,616,84,354,1102,866,650
29046:95378,23565,28516,554,1847,13815,10525,3546,87334,22019
29056:2028,710,2983,1784,441,245,5287,302,13814,301
29062:302,654,58,8,616,29,354,866,76,301
29074:17,302,616,650,58,76,654,564,356,394
29080:866,17,302,654,76,616,58,8,866,84
29104:69,3440,1917,12597,1617,17,302,654,76,616
29114:21678,5157,254,1109,15621,1405,188,30091,13636,41332
29133:25145,14814,6120,37990,40711,89400,49538,73723,10981,11590
29135:17,899,1187,2162,76,48,1389,875,885,84
29138:17,302,654,76,616,58,8,866,84,29
29141:42463,7698,17674,3977,23599,118227,76,2342,20205,1410
29169:17,302,654,76,616,58,8,866,84,29
29208:3176,17,302,654,76,616,58,8,866,84
29214:22477,17,302,654,76,616,58,8,866,84
29239:947,931,17,1539,8680,2330,12266,7620,1382,1119
29252:24467,15180,20416,42870,27364,42089,76,9095,14966,2139
29326:736,17,302,654,76,616,58,8,866,84
29338:302,654,84,58,866,29,616,354,1102,301
29360:17,302,654,76,616,58,8,866,84,29
29368:17,302,654,5612,285,866,616,61,29,787
29387:19291,71615,17,302,654,76,616,58,8,866
29395:3003,17,302,654,76,616,58,8,866,84
29417:26741,30598,52443,65139,69859,4320,103305,3817,18994,78944
29423:17,302,654,76,616,58,8,866,84,29
29424:17,76,58,866,302,650,361,616,654,70
29458:1803,58433,226,29161,17585,10493,70,1550,1348,87896
29465:25003,48211,301,92926,1089,378,1558,654,58,17
29468:13969,17,302,654,76,616,58,8,866,84
29491:18885,12474,43851,70,28767,56172,50185,19716,654,84
29497:17,654,302,616,29,650,76,289,8,84
29524:418,17,361,616,866,58,302,654,650,76
29525:17,302,654,76,616,58,8,866,84,29
29548:15754,17,302,654,58,8,616,5303,138,84
29549:168,719,2153,1400,9417,984,76,8860,877,1528
29557:69308,76,2139,17,698,70,3176,117,50303,69775
29558:23370,7334,76,17,4671,19878,2946,1023,22,7474
29561:17,76,70,302,564,986,616,654,650,8
29569:17,654,58,449,302,616,285,430,84,6
29573:10039,5097,3568,2139,890,76,4743,17,1069,361
29578:2139,17,302,654,76,616,58,8,866,84
29582:840,17,302,654,76,616,58,8,866,84
29607:866,17,302,76,354,654,254,29,84,2139
29608:1057,542,17,8,564,902,787,1403,394,654
29620:17,58,302,654,861,591,650,76,8,84
29668:17,302,654,76,616,58,8,866,84,29
29700:8725,17,302,654,76,616,58,8,866,84
29701:4477,17,302,654,76,616,58,8,866,84
29708:17,302,138,1451,698,4224,1535,311,873,15
29724:31445,8084,118388,50605,2822,46,46241,4261,35788,58470
29725:76,20680,12545,7454,6545,93881,75809,22967,64511,33595
29763:2200,224,182,674,1462,12738,11216,47276,302,40892
29777:8322,9674,24933,16965,13077,6856,38522,36432,11072,30815
29781:463,6063,7544,2103,168,901,2642,32097,550,719
29786:5465,2139,4195,18301,482,29159,8384,10205,26496,46791
29825:25022,17,302,654,76,616,58,8,866,84
29837:44949,38004,9594,17,7334,84,302,654,327,17
29853:15947,7608,880,98723,63984,100848,9655,78882,8747,31350
29864:302,654,361,84,58,354,29,76,616,1102
29869:10120,7140,87046,211,45021,109738,2097,32108,27627,7997
29873:17,302,654,76,616,58,8,866,84,29
29882:17,302,654,76,616,58,8,866,84,29
29885:115906,34120,43542,54806,13060,60507,17582,94404,79352,106557
29892:533,947,2510,41140,101286,901,17376,7011,1730,29838
29898:361,18606,14058,3368,17,9559,16339,227,8493,61023
29914:13151,17,302,654,76,616,58,8,866,84
29921:302,654,84,866,58,76,29,616,354,361
29922:38168,17,302,654,76,616,58,8,866,84
29923:16788,17,302,654,58,616,76,650,29,84
29930:2703,17,302,654,76,616,58,8,866,84
29943:26531,15204,56568,82671,20449,39756,98227,802,6207,4357
29956:15365,17,302,654,76,616,58,8,866,84
29968:11543,14993,4023,19648,6901,110137,39003,83825,76,37186
29972:74861,17,650,1869,8286,62826,30,542,32,8
29993:17,302,654,76,616,58,8,866,84,29
30054:262,17,302,654,76,616,58,8,866,84
30064:162,58,322,4106,1561,891,3231,5394,616,1424
30071:698,76,302,17,654,1069,361,58,2139,650
30085:17,654,29,58,84,616,1102,650,76,354
30088:17,48,1187,2162,302,84,1119,875,70,654
30094:17,182,302,650,1245,654,616,58,29,76
30100:17,76,302,654,84,564,58,8,616,224
30111:17,84,899,302,8,931,48,301,354,873
30151:36743,39446,32261,68179,88939,46421,64973,8161,77977,51770
30164:66125,22351,114929,8691,22079,14514,76514,77174,92198,49119
30189:2008,17,302,654,76,616,58,8,866,84
30212:67498,17,302,654,76,616,58,8,866,84
30219:1397,9054,2510,5975,14268,306,4341,8772,4656,6311
30227:34700,119968,36175,1618,9916,96,42441,518,654,8
30247:522,4253,3789,114189,1569,31148,118299,90985,59304,15865
30264:17,616,302,564,542,654,8,327,58,289
30282:17,361,302,654,76,354,84,29,58,138
30288:41996,11660,15069,33604,1889,20572,53386,11104,8396,35870
30290:200,17,302,654,76,616,58,8,866,84
30304:17,1539,947,931,11584,371,22108,378,70,26641
30309:32934,81,226,70,17,3423,6545,2379,508,76
30312:17,101,58,654,302,616,518,84,138,76
30328:13108,46776,7334,24775,11015,1131,76,16468,1077,654
30335:17,302,654,76,616,58,8,866,84,29
30354:17,6400,8,598,88045,654,76,1359,3433,616
30375:17,302,654,518,29,354,76,650,138,866
30392:8232,302,736,84,1102,654,90354,56885,2457,17
30396:58,29,84,1102,354,650,866,76,8,138
30399:2778,1730,302,42073,100600,40570,2717,616,13087,95019
30401:17,650,8,224,58,2631,302,5956,182,654
30417:285,17,15,654,564,616,302,238,650,787
30453:17,76,616,58,302,564,654,650,40,2139
30481:202,70,17,3423,76,986,1884,780,302,262
30482:361,17,302,654,354,76,29,84,70,138
30487:3548,17,302,654,76,616,58,8,866,84
30527:866,17,302,654,76,616,58,8,866,84
30543:4123,3870,6136,11874,901,1039,16149,380,21855,4017
30582:17,302,564,650,654,58,616,866,361,736
30610:17,302,654,76,616,58,8,866,84,29
30617:17,302,654,76,616,58,8,866,84,29
30621:38234,7273,1446,22,2579,92261,62717,65336,13652,60090
30622:12597,1617,93408,48197,121818,43327,1790,8794,25649,55235
30626:122762,15906,21607,22303,28693,31883,47544,78853,96824,103775
30647:6906,42870,20416,76,27364,2139,9095,262,41636,16964
30670:302,654,84,58,616,354,29,866,76,1102
30694:5671,741,22420,29000,13581,68489,57558,19943,94932,51544
30698:378,17,302,654,76,616,58,8,866,84
30701:302,654,84,58,866,29,616,354,1102,301
30712:361,76,17,698,866,4880,500,1730,1164,81
30721:17,953,99516,12059,15143,107155,8,4702,76,650
30738:1205,1410,4444,5150,7158,40437,441,3618,318,6172
30739:30779,13088,73708,121179,81,36219,36370,30,1119,7422
30764:302,654,58,616,76,29,84,650,354,8
30767:2548,22128,53749,8066,50908,947,535,10175,110760,13908
30825:17,302,58,29,616,84,354,1102,866,650
30840:17,891,1187,654,899,302,4268,875,6874,301
30854:19030,17,302,654,76,616,58,8,866,84
30874:7334,82205,87527,17,3039,908,9594,3137,787,4671
30876:17708,22891,75852,1326,352,3376,26488,8700,206,1131
30886:2939,88114,448,23823,39438,93908,102624,30598,20416,6901
30887:113749,486,1245,1468,2200,1521,31832,866,46242,4513
30901:17,302,654,58,616,29,76,518,650,542
30902:16911,18114,13203,11396,40010,6614,20911,4363,32352,3448
30906:826,17145,30439,19489,9354,17,302,654,76,616
30921:56207,50463,24032,82018,68947,113345,85656,49652,22975,1104
30927:749,302,654,84,58,866,616,29,354,1102
30934:17,302,58,29,616,84,354,1102,650,866
30937:57611,12230,38428,83709,47123,96,48431,901,44323,1651
30958:17,302,654,76,616,58,8,866,84,29
30982:33504,69909,35355,986,52930,508,32864,50352,51863,20985
30984:16405,88637,17,302,654,76,616,58,8,866
30989:47567,17,302,654,76,616,58,8,866,84
30990:70,81,564,1462,508,1023,986,138,226,117
31000:47600,17,302,654,76,616,58,8,866,84
31001:17,302,654,564,76,84,58,616,1102,301
31004:8322,9674,24933,16965,13077,6856,38522,36432,11072,30815
31005:17,302,654,58,29,616,6,726,285,273
31010:47623,17,302,654,76,616,58,8,866,84
31016:8322,9674,16965,24933,13077,6856,38522,36432,11072,30815
31023:18215,856,12937,63130,6226,18872,2140,4364,840,7024
31034:20523,17,302,654,76,616,58,8,866,84
31096:2960,9313,5956,2631,12435,4508,1772,1878,18293,3265
31105:262,168,698,81,719,5480,984,76,8860,760
31113:13623,17,302,654,76,616,58,8,866,84
31118:1145,17,302,654,76,616,58,8,866,84
31130:13895,10451,4339,60950,7885,2548,31037,6311,3450,34690
31151:17,29,58,358,302,45592,399,10259,11089,61
31158:4308,17,302,654,76,616,58,8,866,84
31159:157,2548,27070,3196,8069,5111,4755,13995,14793,27094
31175:6381,17,302,654,76,616,58,8,866,84
31225:28325,10764,3329,12056,1187,2789,14106,1023,105,9240
31236:395,17,302,654,76,616,58,8,866,84
31239:7680,17,302,654,76,616,58,8,866,84
31267:568,32320,22501,84,3824,654,46106,3549,1874,65286
31273:10923,120409,64949,17,302,654,76,616,58,8
31274:8725,17,302,654,76,616,58,8,866,84
31275:654,84,58,29,616,866,650,1102,70,301
31288:2848,17,302,654,76,616,58,8,866,84
31293:20270,17,58,616,101,302,654,289,8,76
31321:14237,347,3112,33324,4810,68282,37838,13051,30403,59340
31345:17,859,32431,2602,803,1550,81,8,3137,2121
31348:17,302,654,76,616,58,8,866,84,29
31352:10143,17,302,654,76,616,58,8,866,84
31355:10038,17,302,654,76,616,58,8,866,84
31356:610,17,301,4268,29,302,654,568,245,322
31371:17,616,302,654,58,650,76,29,8,138
31386:5462,224,17,1245,302,654,650,58,616,138
31405:39934,17,302,654,76,616,58,8,866,84
31445:17,302,654,76,616,58,8,866,84,29
31462:986,17,70,698,76,226,138,2139,302,1462
31475:302,654,84,58,866,29,616,354,1102,301
31497:3423,17,780,262,76,2241,226,986,500,1884
31499:83943,21931,27486,11732,2582,12257,33901,719,1730,118150
31502:17,302,654,76,616,58,8,866,84,29
31508:17,302,654,76,616,58,8,866,84,29
31510:29327,66646,42547,53526,95444,95692,98118,11050,14176,717
31541:15754,31112,100800,2624,77310,5662,66665,97557,6506,5303
31545:17,76,650,986,1121,58,302,81,84,8
31551:22397,17,224,302,654,650,1245,58,616,29
31563:2318,10786,97,68300,49755,40922,81242,77538,14439,17007
31578:2848,14237,24788,66659,22742,13661,3360,2665,19735,76
31585:18850,5738,68624,83814,1081,3081,25669,38736,86461,27420
31597:47228,16686,31748,62870,70125,48932,64213,80499,20706,17
31639:81,17,5663,76,2139,650,13785,698,616,41129
31644:76,698,361,17,866,40,4880,81,44663,500
31653:840,3196,6754,27070,2548,3370,10541,113329,5111,8069
31687:17,182,302,650,1245,654,616,58,29,76
31691:37332,17,302,654,76,616,58,8,866,84
31696:52320,121654,60576,81079,44196,104129,109485,63371,2021,17
31744:17,302,58,654,861,650,591,29,8,84
31751:17,302,654,76,616,58,8,866,84,29
31789:17,302,654,76,616,58,8,866,84,29
31791:4308,17,302,654,76,616,58,8,866,84
31806:5120,14092,56198,33160,65429,10819,62769,112591,59585,60833
31822:10492,17,302,654,76,616,58,8,866,84
31890:67614,72590,43532,20084,47734,47936,48229,12493,1410,35539
31920:76,17,508,564,226,302,616,236,65,654
31926:6491,500,18239,17,785,6127,76,17546,361,81
31933:2265,76,2848,6387,17,31633,22856,40263,5363,866
31937:49692,249,16972,4652,6007,19841,1549,1305,32971,182
31947:17,302,654,76,616,58,8,866,84,29
31955:4032,17,302,654,76,616,58,8,866,84
31958:26140,17,302,654,76,616,58,8,866,84
31985:17,302,654,76,616,58,8,866,84,29
32010:1166,20035,11980,568,39505,62704,4576,43431,24012,3191
32032:16632,17,302,616,650,58,409,654,236,866
32043:17,654,29,58,84,616,1102,650,354,76
32072:1208,12837,4533,36688,50380,105363,28313,102107,73285,986
32076:17,302,654,76,616,58,8,866,84,29
32104:50091,17,302,654,76,616,58,8,866,84
32105:302,654,84,58,616,29,866,650,354,76
32110:17,302,564,650,654,58,616,866,361,736
32123:17,302,654,76,616,58,8,866,84,29
32140:17,931,238,70,873,1360,1099,654,302,54075
32145:17,302,654,76,616,58,8,866,84,29
32161:168,10267,1528,2318,463,719,1867,5480,14754,36350
32165:13895,11973,30056,2548,81,17,1002,94848,38235,76885
32180:57282,66694,102720,3789,116536,80187,27714,1223,30976,12136
32185:44371,17,302,654,76,616,58,8,866,84
32189:5638,899,17,441,9996,1002,25587,298,39432,23183
32191:873,17,13512,1164,302,8,899,70,508,76
32205:1730,5097,3568,18425,4743,890,17,2139,866,76
32215:7409,81,17,5663,76,2139,616,650,13785,698
32242:1267,14672,962,38116,46743,18221,3567,29383,24587,12859
32250:40152,17,302,654,76,616,58,8,866,84
32251:17,302,654,76,616,58,8,866,84,29
32256:17,302,654,76,616,58,8,866,84,29
32286:94,302,654,84,58,866,29,616,354,1102
32291:40755,17,302,654,76,616,58,8,866,84
32300:364,17,302,542,8,654,616,650,76,58
32329:46609,66509,33350,58804,76381,21835,36579,17727,27673,341
32338:17,76,2139,866,826,361,7000,1099,262,81
32355:866,17,302,654,76,616,58,8,866,84
32356:2292,6127,785,32616,500,686,361,17,81,226
32364:4802,302,17,616,650,123334,654,7122,542,1550
32379:1462,17,302,654,616,155,58,8,650,29
32409:76,17,736,616,698,8,302,58,654,650
32422:50737,17,302,654,76,616,58,8,866,84
32439:302,654,84,58,866,29,616,1102,76,361
32451:302,17,654,58,616,650,29,6,2618,76
32477:8322,9674,16965,13077,24933,36432,38522,11072,30815,50871
32493:58,17,616,302,4008,294,5575,654,81,650
32495:3131,17,302,654,76,616,58,8,866,84
32533:6545,16340,47041,13894,6616,123024,24517,86938,105667,76
32546:669,17,302,654,76,616,58,8,866,84
32565:1825,2942,2228,85460,101609,17,302,654,76,616
32571:418,5407,422,17,8,7523,2813,84,101033,302
32580:2869,7832,7548,21656,23735,28268,33112,31391,43973,2981
32583:17,302,654,76,616,58,8,866,84,29
32584:25641,17,302,654,76,616,58,8,866,84
32624:17,302,654,76,616,58,8,866,84,29
32625:3423,17,780,986,2241,262,76,226,1884,500
32628:17,302,654,76,616,58,8,866,84,29
32641:26272,58432,60594,63742,45365,18260,5452,7201,48601,43663
32647:17,302,182,650,654,616,1245,58,236,76
32656:17,654,302,30724,58,616,29,76,6,120840
32667:3792,17,302,654,76,616,58,8,866,84
32675:921,54178,21193,62290,75860,56455,64343,1899,81708,111031
32684:58,17,289,654,101,4174,1804,2469,1313,4669
32701:16960,108635,17,302,654,76,616,58,8,866
32707:3578,17,302,654,76,616,58,8,866,84
32715:13895,6379,23824,50442,35823,4339,43734,58935,60950,7885
32751:17,76,736,616,302,8,81,6840,654,58
32773:18287,13051,69736,37838,1546,33254,120187,78104,54751,3847
32776:3514,4589,8694,4797,12993,74338,27004,16127,584,47411
32780:1091,44842,15287,46704,21005,10126,2680,95594,84669,11584
32817:378,27575,27597,33274,3915,56361,63862,429,104353,17381
32819:17,302,654,76,616,58,8,866,84,29
32822:29003,3157,17,302,654,76,616,58,8,866
32823:72233,35607,46250,51990,57114,38024,65854,69159,77997,88399
32843:12329,17,14955,8483,245,62820,94,2548,1002,16568
32871:74382,11405,75562,15364,14832,76,15,89861,2733,5287
32879:17738,44795,62330,74596,58304,398,429,2602,20161,80722
32893:168,984,661,76,2642,5480,1400,2318,463,5738
32902:1055,17,302,654,76,616,58,8,866,84
32917:61,4174,1066,15148,54036,25811,11145,7806,508,1166
32919:17,302,616,654,29,58,285,76,84,15
32921:11281,385,805,100590,62840,39936,11401,33223,120518,80736
32936:115924,4263,5934,45563,45699,45800,53982,65976,71543,71609
32953:17,302,654,76,616,58,8,866,84,29
32955:3387,17,1245,650,302,654,58,29,616,62
32977:3847,17,302,654,76,616,58,8,866,84
32978:17,761,412,6894,654,302,15809,8019,8216,5077
32982:17,302,654,76,616,58,8,866,84,29
32984:1326,1460,17,1127,5767,76,3484,5287,802,508
32986:12586,17,302,654,76,616,58,8,866,84
32994:16596,17,302,654,76,616,58,8,866,84
33005:76594,61929,76357,54763,81,2548,81722,6916,76,90254
33043:17,654,29,58,84,616,1102,650,76,354
33045:289,5347,14027,21286,23079,25409,28060,29027,32832,34413
33108:168,1528,719,1326,76,2318,1460,760,81,984
33135:49736,40,1352,70,13634,760,28773,49937,905,31171
33136:17,302,654,616,76,301,1102,70,29,58
33149:17,302,899,48,58,29,84,616,354,1102
33151:33504,69909,35355,986,52930,508,32864,50352,51863,20985
33181:17,302,226,654,76,29,138,58,986,616
33201:40,17,302,654,76,616,58,8,866,84
33206:168,17,302,654,76,616,58,8,866,84
33207:14113,17,302,654,76,616,58,8,866,84
33225:81,441,710,245,518,2153,12722,564,1065,1410
33232:273,26751,37710,18291,116092,28536,98968,11803,302,20114
33258:9537,17,302,654,76,616,58,8,866,84
33261:3039,17,302,654,76,616,58,8,866,84
33268:4112,52770,17,302,654,76,616,58,8,866
33316:302,654,84,58,866,29,616,354,1102,301
33346:2030,17,302,58,654,616,447,650,301,29
33352:899,48,1187,17,6450,1119,4420,302,736,84
33355:17427,21822,46905,49458,5363,4996,66922,28879,17590,72825
33364:17,787,103,1165,7779,2955,39826,9572,11146,4268
33373:17,76,302,4364,1606,84,654,58,564,736
33374:33055,96177,54167,2345,429,25,63121,92196,17,302
33406:8218,76,2139,30317,15371,2778,30539,66687,14118,107438
33409:1201,108822,18083,39828,17,13683,302,65522,17342,10611
33421:4671,20043,8867,32294,14259,7622,9594,37012,7334,815
33432:194,17,84,518,302,1102,616,654,58,101
33443:29,19104,27034,33660,18020,51911,52187,39063,73151,3731
33453:63384,87670,16034,17,302,654,76,616,58,8
33454:61444,11637,104976,70038,36630,1608,19434,20340,22,76647
33491:13677,5538,91492,52904,81,1696,76,2548,399,1400
33525:122516,14947,17363,34208,46436,27409,47466,53330,54894,54949
33527:17,302,654,76,616,58,8,866,84,29
33528:51952,17,14955,18606,14058,3368,2021,9559,16339,227
33539:13065,17,2030,302,15,301,616,654,285,1245
33541:49882,41506,106214,760,2153,2337,10267,11898,1460,4103
33547:669,17,302,654,76,616,58,8,866,84
33554:17,302,654,76,616,58,8,866,84,29
33557:19350,8619,82807,103630,99983,17160,698,100407,86808,86058
33561:22018,28594,103264,80357,73498,83913,6381,21246,2917,51212
33582:17,302,654,76,616,58,8,866,84,29
33590:17,224,302,654,616,182,58,650,29,8
33614:17,302,654,76,616,58,8,866,84,29
33615:518,17,84,302,1102,616,654,58,5998,101
33616:41065,71201,45824,7372,1539,3704,353,27648,3852,1951
33621:4117,53672,17,302,654,76,616,58,8,866
33652:17,302,654,76,616,58,8,866,84,29
33701:60741,28839,115008,84235,73938,19955,2946,361,72059,51760
33702:7941,1604,13893,39963,76384,16330,105302,38422,62617,57419
33707:731,2967,780,81,3423,1023,226,17,70,654
33721:13677,5538,9537,52904,81,1696,76,2548,399,1400
33722:6186,8133,15419,21620,25014,28216,32154,25636,37061,22928
33737:17,224,302,616,654,58,650,76,84,1245
33752:200,17,302,654,76,616,58,8,866,84
33783:17,302,654,76,616,58,8,866,84,29
33787:81,7211,986,17,76,650,2241,3423,302,16217
33789:8199,17,302,654,76,616,58,8,866,84
33807:168,574,12118,463,76,1400,17,4792,654,30
33808:3992,76,29288,225,7844,38231,53892,1344,302,34432
33809:226,17,81,564,70,342,1220,76,1344,302
33837:12722,17,302,654,76,616,58,8,866,84
33841:36208,17,302,654,76,616,58,8,866,84
33844:76,698,564,17,2139,361,2512,1069,70,2414
33859:25552,17,302,654,76,616,58,8,866,84
33866:76,17,302,654,76,616,58,8,866,84
33868:3918,57825,2200,16376,116416,52139,17,302,654,76
33869:19708,76114,94067,107878,53064,70575,26302,6002,19561,53364
33874:30572,17,787,84,302,654,8,32,431,650
33884:533,4889,9054,14268,6224,44227,4656,13594,41417,6311
33910:429,17883,19789,24894,13832,39802,28560,26344,55749,18741
33921:224,17,302,654,76,616,58,8,866,84
33988:1803,17,302,654,76,616,58,8,866,84
33998:17,273,52687,18291,98968,116092,518,14721,1471,17270
34022:7680,17,302,654,76,616,58,8,866,84
34027:2107,225,15207,65648,69148,26360,76,116263,36541,91690
34041:931,508,70,112666,84698,2700,409,39463,22416,23951
34048:5468,68175,33217,34675,27819,37389,51868,21541,92702,84004
34054:331,17,302,654,76,616,58,8,866,84
34068:875,899,17,1187,48,84,302,1389,654,947
34092:56697,1489,10775,62,48337,54479,27165,83353,14504,224
34093:4497,354,32792,45652,364,8213,28474,3757,13903,69957
34105:11401,1754,77581,385,805,100590,28511,16881,3250,92129
34106:9354,8454,64,11973,49038,62451,2982,76605,6814,3307
34119:22674,17,302,654,76,616,58,8,866,84
34124:1348,17,302,58,29,616,84,354,1102,866
34148:17,302,736,616,654,58,650,698,8,866
34172:128,3911,11861,429,263,5523,47321,56244,20408,1499
34174:518,17,84,855,101,22920,12463,2548,8983,1267
34179:80861,22766,45660,60686,64384,285,3190,1451,17,302
34188:58,84,616,866,1102,650,76,138,8,736
34227:17,302,654,76,616,58,8,866,84,29
34292:17,650,302,616,76,58,654,356,564,394
34293:9265,17,302,654,76,616,58,8,866,84
34304:17,4268,302,58,616,15,654,8,787,1119
34309:13893,7941,37503,5851,38795,39963,1928,18747,83595,16330
34318:3150,17,302,654,76,616,58,8,866,84
34335:17,302,654,76,616,58,8,866,84,29
34341:5697,34015,33217,21541,33613,99831,44058,48317,117329,119680
34347:16299,50090,60217,17,302,654,76,616,58,8
34350:6412,59062,17,302,654,76,616,58,8,866
34378:6145,1158,68750,953,17,302,654,76,616,58
34398:18059,25510,115980,83265,6690,25306,90254,42438,30257,68448
34403:18994,3290,21193,93908,39438,68370,102624,35426,13695,19406
34421:302,654,84,58,866,29,616,354,1102,301
34433:168,719,463,76,1528,984,661,5738,1326,8860
34468:81,3516,17,302,58,226,2241,262,229,500
34470:17,76,302,654,698,866,138,84,81,564
34492:17,302,564,650,654,58,616,698,361,866
34498:117230,23843,14653,3177,74717,25321,61502,67603,10173,102947
34499:12617,805,5726,22801,28166,18892,117632,13532,3030,3092
34511:12617,99359,385,43848,17,61336,69560,54187,78826,3824
34512:76,168,564,40,17,2642,2318,2139,1069,661
34523:3176,17,302,654,76,616,58,8,866,84
34527:3423,780,17,262,226,986,76,3137,500,1884
34529:302,654,58,84,29,866,354,650,76,1102
34541:931,17,947,710,4755,873,6328,1196,378,1352
34552:924,31496,26722,85053,75612,69340,34711,32942,30110,11808
34553:3389,899,2162,48,1187,17,1119,891,302,875
34579:114939,11015,18996,24534,7694,61189,101798,104250,106748,17234
34594:8168,718,787,508,4919,8115,20213,9846,361,835
34603:1913,76,361,17,866,6387,2139,2848,40263,31633
34628:37342,43199,48643,58050,65936,70242,96519,64481,107640,116411
34632:224,650,34634,41751,2665,56665,20830,19912,564,109903
34681:116968,98703,34904,75264,17,62,669,50871,47616,85388
34697:40543,18907,1690,55410,466,64416,78778,87724,3233,373
34698:353,17,2268,58,302,616,354,1951,8,101
34702:302,76,17,289,205,101,112800,72974,616,429
34703:669,17,302,654,76,616,58,8,866,84
34709:6901,4146,2528,6117,8783,76,16658,2354,684,4093
34710:224,53311,10045,12005,87054,982,3235,182,17,1245
34717:17,302,654,76,616,58,8,866,84,29
34740:2097,302,654,616,84,29,354,866,650,1102
34741:50023,17,302,654,76,616,58,8,866,84
34742:105565,236,17752,409,49960,56735,72793,40782,84929,2583
34753:41620,8557,75114,3739,6049,13016,86391,7622,92079,2337
34794:75115,61636,518,33995,95032,85140,238,36171,40853,1305
34820:496,6491,500,17,18239,785,76,361,17546,81
34833:17,717,302,654,650,29,616,76,1558,224
34837:826,17,302,654,76,616,58,8,866,84
34839:2337,49244,2153,76,168,6097,1326,80641,52854,5738
34868:2059,17,302,654,76,616,58,8,866,84
34885:441,11448,3506,11928,5738,2265,69304,1002,31133,52933
34895:96,17,302,654,76,616,58,8,866,84
34896:10163,62976,9043,14584,86200,40725,82471,44718,67262,53711
34901:1784,12165,16669,24854,7418,1787,347,76,79364,4586
34906:37048,17,302,654,76,616,58,8,866,84
34917:17,302,654,76,616,58,8,866,84,29
34936:34251,90412,112434,17,302,654,76,616,58,8
34973:7000,81,80492,17,10163,76,687,68128,31831,17318
34974:17,654,29,616,84,650,1102,76,354,8
34976:5582,17,302,654,76,616,58,8,866,84
34978:88144,47099,285,34020,6284,51288,568,268,394,508
35005:533,17,1131,7468,787,32,14259,378,70426,3145
35021:17,53069,94,654,302,899,29,486,616,1023
35026:4953,17,302,654,76,616,58,8,866,84
35086:31225,63964,60900,17,302,654,76,616,58,8
35087:17,302,654,616,29,76,84,8,1102,224
35092:16166,37265,15184,23467,36088,34554,720,899,11351,36715
35127:17,302,654,76,616,58,8,866,84,29
35150:17,654,302,616,58,650,8,29,518,76
35151:17,58,289,302,616,654,650,8,84,76
35166:37773,29532,39668,47327,10519,44004,69113,30977,17865,99712
35167:9497,2048,55959,13894,61710,4600,71619,80793,35494,1526
35176:81,3423,986,13544,226,5381,2379,4194,70,51141
35211:106391,46547,49796,27127,1356,69907,6905,38284,35191,40093
35212:7334,85445,9594,1787,9106,1471,37539,5536,840,5120
35214:33223,22801,28166,4979,18892,10543,19089,31619,48992,13133
35229:7680,17,302,654,76,616,58,8,866,84
35231:986,17,780,500,226,262,2241,76,3137,1884
35241:441,10536,736,18783,802,13,616,301,518,226
35244:155,20710,114983,29701,51044,2162,26380,899,108487,1600
35251:17,302,654,76,616,58,8,866,84,29
35255:2848,17,302,654,76,616,58,8,866,84
35274:12022,17,302,654,76,616,58,8,866,84
35275:4459,1352,10041,1527,189,4825,3107,2880,3172,1712
35289:7859,17,302,654,76,616,58,8,866,84
35296:616,17,302,654,76,616,58,8,866,84
35297:11800,56113,12791,64628,51035,82549,669,17519,12115,72766
35311:13046,8364,35382,1460,36848,41878,44131,4372,2946,11377
35332:616,17,58,654,302,564,650,84,736,76
35348:17,302,361,654,58,76,29,84,650,354
35365:302,84,654,58,616,1102,29,354,866,76
35380:17,302,58,29,84,354,650,1102,76,8
35429:17,302,654,76,616,58,8,866,84,29
35448:11556,7002,18531,99697,55590,27483,116831,378,2031,7006
35456:206,88719,654,58995,837,726,24775,1508,1131,105804
35495:2059,17,654,327,508,302,58,873,322,736
